,bathrooms,public_remarks,room type,areacode,price,parking_space,property_type,bedroom,spareroom,city,province,address
54,1,"Perfect Home In A High Demand Area, Built By Award Winning Builder """" Townwood Homes"""". Spacious 1 Bedroom Lower Level W 4 Piece Bathroom And Laundry In Basement (Shared With Upper Tenants), Close To All Amenities. 1 Parking Space Allocated For Tenant.**** EXTRAS **** Use Of All Elfs, All Window Coverings, S/S Appliances/ Stove/ Dishwasher, Washer & Dryer And Ac. Minutes To Schools, Shopping, Direct Access To Garage. Fully Fenced Yard And Much Much More. (29376458)",basement,647,1200,0.0,Single Family,1,0,Brampton, Ontario L6P3P9,27 BIDDENS **BASEMENT** SQ
55,1,"2021 Renovated! Move-In Ready, Spacious Open Concept 1 Bedroom Main Floor Unit, Stainless Steel Appliances, Modern, Finishes, 4 Pc Bathroom, Steps To Parks & Grocery**** EXTRAS **** Stainless Steel Appliances, 2021 Renovated, Pot Lights, 4 Pc Bathroom, Separate Hydro Meter, Steps To Parks & Grocery Stores (29409553)",bedroom,416,1200,0.0,Single Family,1,0,Oshawa, Ontario L1G3Z7,#1 -81 MCMILLAN DR
56,1,"Affordable Studio Apartment In Residential Building In North Riverdale With Only 7 Units. Ttc At Door Step, Very Easy Access To Shops And Restaurants On Gerrard.**** EXTRAS **** Stove With Hood, Fridge. Laundry Is Shared And Coin Operated. (29646949)",bedroom,416,1200,0.0,Single Family,0,0,Toronto, Ontario M4K2M7,#6 -373 BROADVIEW AVE
57,1,"Well-Kept, Clean, Furnished One Bedroom Basement Of Detached House For Rent At Most Desirable And Convenient Location Of Brampton - Near Mississauga Border, Open Concept Layout, No Carpet. Walking Distance To Bank, Plaza, Schools. Near Hwy 401,407,410. *No Sidewalk***** EXTRAS **** All Window Coverings, Ss Stove, Fridge, Shared Laundry, No Side Walk, 1 Car Parking In Driveway. The Tenant Pays 25% Of Utilities. (29502229)",basement,647,1200,1.0,Single Family,1,0,Brampton, Ontario L6Y5N6,9 NESS RD
58,1,"Fully Renovated, Separate Entrance Basement Unit. Available Immediately! 2 Rooms Plus Own Kitchen And Bathroom. Tenant Pay 40% Of Utilities (Gas, Water & Hydro); Convenient Location, Step To Steele Bus, Parks, Community Center. $200 Key And Cleaning Deposit**** EXTRAS **** Stoves, Fridge, Washers, And Dryer (29293483)",basement,905,1200,1.0,Single Family,2,0,Markham, Ontario L3R7G2,63 HALDER CRES
59,1,"Lower Level Upgraded 1 Bedroom Unit On A Quiet Court Featuring Large Open Concept Living & Kitchen Along With 2 Storage Rooms And 1 Bathroom. Private Laundry Room. Access To Backyard. All Inclusive Option Also Available For $150 Per Month Extra.**** EXTRAS **** Fridge, Stove, Washer, Dryer. Close To Schools, Shopping Amenities, Go Station, Oshawa Centre, 401 And Place Of Worship (29630673)",basement,905,1200,1.0,Single Family,1,0,Oshawa, Ontario L1J1W2,#LOWER -253 SINCLAIR AVE
60,1,"Bright And Spacious Only 1 Bedroom In High Demand Area In Aurora. Large Room, Convenient Ensuite Laundry, Separate Entrance, Walk Out To Backyard, Amazing Neighborhood, Walking Distance To Yonge St, Close To Parks & Schools, Shopping Centres & Bus Stops. Big Picture Windows, Lot Of Natural Light! Must See. No Smoking, No Pets, Share Kitchen And Washroom**** EXTRAS **** Go Direct. Door Is Open. 1 Hr Notice. A+  Tenant Only. Rental Application, Employment Letter, Credit Score W/ Credit Report, Photo Id, 1st & Last Rent's Deposit & 10 Post Dated Cheques. Tenant Insurance Is Required. (29337027)",bedroom,905,1200,0.0,Single Family,1,0,Aurora, Ontario L4G3P1,220 BUTTERNUT RIDGE TR
61,1,"Renovated 1 Bedroom Apartment In A Great Location Close To Victoria Park Subway, Danforth Ave. Shops, Loblaws Grocery Store, Kingston Rd & Queen Street Shops, Kew-Beach And Much More! Recently Renovated Throughout Including New Paint, Updated Kitchen And Bath & Laminate And Tile Flooring. Nice Bright Open Concept Layout With Large Windows. Very Nice Fenced Back Yard And Patio All To Yourself.**** EXTRAS **** Includes Use Of A Fridge And Stove In The Apartment. No Laundry On Site But Coin Laundry Very Close By. No Pets & No Smoking Permitted. Street Parking With Permit Only. Tenant To Pay Hydro And Water Usage Charges. Great Apartment! (29661628)",basement,416,1200,0.0,Single Family,1,0,Toronto, Ontario M4E2G2,#BSMT -2453 GERRARD ST E
62,1,"Excellent Location!!! Beautiful And Clean Lower Level Unit With Separate Private Entrance. Large Eat-kitchen, step down to Living/Bedroom, 3 piece bathroom includes shower and in-suite laundry. Carpet free. 1 car parking. Located In A Prime Area Of Mississauga. Next To Cooksville GO Station, Close To Trillium Hospital, Square One Mall, Sheridan College, QEW, Port Credit, University Of Toronto, Steps To Public Transit, And All Amenities. Very Peaceful Neighbourhood, One Of The Most Sought Areas In Central Mississauga. No Pets or Smoking due to allergies. Suitable for Mature Female. Immediate Possession. (64334523)",basement,905,1200,0.0,Single Family,0,1,Mississauga, Ontario L5B2N8,2608 CRYSTALBURN Avenue
63,1,"Renovated 1 Bedroom Apartment In A Great Location Close To Victoria Park Subway, Danforth Ave. Shops, Loblaws Grocery Store, Kingston Rd & Queen Street Shops, Kew-Beach And Much More! Recently Renovated Throughout Including New Paint, Updated Kitchen And Bath & Laminate And Tile Flooring. Nice Bright Open Concept Layout With Large Windows. Very Nice Fenced Back Yard And Patio All To Yourself.**** EXTRAS **** Includes Use Of A Fridge And Stove In The Apartment. No Laundry On Site But Coin Laundry Very Close By. No Pets & No Smoking Permitted. Street Parking With Permit Only. Tenant To Pay Hydro And Water Usage Charges. Great Apartment! (29661628)",basement,416,1200,0.0,Single Family,1,0,Toronto, Ontario M4E2G2,#BSMT -2453 GERRARD ST E
64,1,"Cozy 1Bedroom Apartment On The Main Floor. Separate Entrance. Water, Hydro, Heat, Central Air Conditioning Are All Included. Own Bath And Kitchen. Walking To Dufferin Subway Station. Close To All Amenities. This Is A Full Apartment, Not Shared With Any One. (29641920)",bedroom,905,1200,0.0,Single Family,1,0,Toronto, Ontario M6H3J4,690 GLADSTONE AVE
65,1,"Move-In Ready! A Cozy 1 Bedroom Upper Level Apartment, Boasting Separate Entrance, Bright Eat-In Kitchen, Spacious Bedroom, Laminate Flooring, Large Windows, Convenient Location, Steps To Bloor Go Transit Station, Restaurants, Mall & Park**** EXTRAS **** Move-In Read! Fridge, Stove, Bright Sun-Filled Rooms, Large Windows, Laminate Flooring, Close To Bloor & Dufferin (29535999)",upper-unit,416,1200,0.0,Single Family,1,0,Toronto, Ontario M6H3S8,U 3 32 EMERSON AVE
66,1,"*Rent Include (Heat,Hydro,Water), Free Wi-Fi Internet* Corner End Unit Townhome Walk Out Bsmt Apt, Sunny+Bright Unit. 1 Bdrm+1 Washrm+1 Driveway Parking. Shared Laundry In Bsmt With Owner Reside In Upper Floor. *Only One Person Allowed- No Kitchen Sink, No Stove Top Burner, Suitable For Simple & Light Cooking Person* Across From Erin Mills Town Centre,Community Center, Near Loblaws & Mcdonalds, Credit Valley Hospital, John Fraser School, Restaurants, Park**** EXTRAS **** Elfs, Window Covering, Fridge, Microwave, Countertop Toaster Oven,Shared Stacked Washer/Dryer,Central Air Conditioning.Updated Credit Check Report With Score+Employment Letter+ Rental Application+2 Recent Pay Stubs+Photo Id Along With Offer (29304244)",basement,416,1200,1.0,Single Family,1,0,Mississauga, Ontario L5M5N6,#8A-BSMT -5205 GLEN ERIN DR
67,1,"Spacious 1 Bedroom Basement Apartment Available For Immediate Occupancy With Separate Side Entrance. Great Location. Minutes Walk To Schools, Bus, Plaza, Hospital And All Other Amenities. Tenant To Pay 25% Of All Utilities.**** EXTRAS **** Fridge, Stove, Shared Washer & Dryer.One Parking Included (29616188)",basement,416,1200,1.0,Single Family,1,0,Brampton, Ontario L6R2K8,#BSMT -5 MOUNT RANIER CRES
68,1,Walk To Silver Stream Elementary School & Bayview Secondary School.One Bedroom Basement Unit In A High Demand Richmond Hill Area! Share Laundry On The Main Floor Common Area. Nobody Needs To Enter Your Unit.One Car Parking On The Drive Way.**** EXTRAS **** Tenant Pays Own Utility. (29543187),basement,416,1200,1.0,Single Family,1,0,Richmond Hill, Ontario L4S1W6,#BSMT -8 LANEBROOKE CRES
69,1,"Vellore Village!! This Studio Basement Apartment Is Located Close To Rutherford & Weston Rd. Close To Schools, Public Transport, Rec Centre, 400/407 And Malls Within Easy Access. Showings Anytime.**** EXTRAS **** Fridge, Stove, Oven, Separate Washer And Dryer. Utilities Extra. (29515731)",basement,905,1200,1.0,Single Family,0,0,Vaughan, Ontario L4H2M7,102 BOLOGNA RD
70,1,"Location, Location, Location, 1 Bedroom And Living Area(Can Be Converted To Second Bedroom) With Side Entrance Is Available For Lease From Jan 01/2022. Close To All Amenities Like Hwy 410, Transit, Plaza, Gas Station, Place Of Worship, School And More. 1 Parking Available .A+++ Tenant, Tenant Has To Pay 30% Utilities.**** EXTRAS **** Fridge And Stove, Shared Laundry, Tenant Has To Provide Liability Insurance Before Closing/ Completion. Old Mls Photos!! Separate Entrance To Basement! (29375399)",basement,905,1200,3.0,Single Family,1,1,Brampton, Ontario L6V4S1,#BSMT -41 CALM WATERS CRES
71,1,"Legal Basement With Private Entrance. Newer Kitchen And Newer Floor. One Bedroom Basement Apartment In Amazing Neighborhood. Private Space For Parking On Driveway For One Car. Walk To Bus Stop, Schools, Shopping Plaza, Grocery Store, Drugstore, Bank & Coffee Shop.**** EXTRAS **** Fridge, Stove, Washer And Dryer Shared. Tenant Is Responsible For 1/3 Of Utilities And Removing The Snow From Driveway. No Pets, No Smoking. (29638506)",basement,905,1200,0.0,Single Family,1,0,Richmond Hill, Ontario L4C2V9,#LOWER -496 LYNETT CRES
72,1,"Move-In Ready! A Cozy 1 Bedroom Upper Level Unit, Bright Eat-In Kitchen With Ceramic Flooring, Spacious Bedroom, Large Closet, Laminate Flooring, Large Window, Close To Bloor & Dufferin, Steps To Transit, Restaurants, Mall & Park**** EXTRAS **** Move-In Read! Fridge, Stove, Bright Sun-Filled Rooms, Large Windows, Laminate Flooring, Close To Bloor & Dufferin (29535935)",upper-unit,416,1200,0.0,Single Family,1,0,Toronto, Ontario M6H3S8,U 2 32 EMERSON AVE
73,1,"Beautiful 1 Bedroom Basement Apartment With Separate Entrance In One Of The Best Neighbourhood In Mississauga. Eglinton And Kennedy . One Parking Spot On Driveway, Walking Distance To Transit, Convenience Store Park At Walking Distance Everything Includes Except Cable Tv.**** EXTRAS **** In Suite Laundry (Once A Week) Everything Includes Except Cable Tv. Strictly Non Smoker, No Pets.  **Pls Attach Sch B & Form801. (29591259)",basement,905,1200,0.0,Single Family,1,0,Mississauga, Ontario L4Z3Z5,615 LUMBERTON CRES
74,1,"One Of Toronto's Best Neighbourhood, Close To Transit, Schools, Downtown, Shops. Welcome To This Amazing Renovated Basement Bachelor Apartment, With Separate Entrance From The Backyard, Fully Private. Comes Fully Furnished. Includes All Utilities. Street Parking Is Available By Permit, Amazing Location, Sought After Neighbourhood. Perfect For Students, Couples Or Young Professionals Looking To Be Close To Downtown. A Must See** Looking For Aaa Tenants.**** EXTRAS **** All Kitchen Appliances, Light Fixtures, Window Coverings All Included In Lease. Functional, Great Layout For A Bachelor Unit. All Utilities Included. (29584563)",basement,905,1200,0.0,Single Family,1,0,Toronto, Ontario M6K1C1,112 SPRINGHURST AVE E
75,1,"Bright, Clean, Newly Renovated & Fully Furnished 1 Bedroom Basement Suite In A Fantastic Location. Entrance Through The Main Door. Steps To Yonge Street, South Of 16th Ave, Prestigious Location! Close To Hwy 407, Hwy 7, Go Stations, Transit, Schools, Parks, Malls & All Amenities. Hydro, Heat, Water - Included!**** EXTRAS **** For Tenant's Use: Fridge, Microwave, Electric Cooktop, Washer & Dryer (Shared). Hydro, Heat, Water - Included! Potlights Throughout. No Pets/No Smokers Pls. Perfect For 1 Individual, Just Move In And Enjoy. (29213257)",basement,416,1200,0.0,Single Family,1,0,Richmond Hill, Ontario L4B4C9,#5A -81 NORTHERN HEIGHTS DR
76,1,"**Fabulous Bachelor Basement Apartment**Newly Painted**New Kitchen & New Appliances Including Laundry Machines**Separate Entrance**Pot Lights**Above Grade Window**Including Heat, Hydro, Water, Central Air Conditioning, Internet And One Parking On Driveway****** EXTRAS **** Fridge, Portable 2 Element Cook Top, Microwave, Washer & Dryer. (29625802)",basement,416,1200,0.0,Single Family,0,0,Vaughan, Ontario L6A3S5,#BSMNT -35 LODGEWAY DR
77,1,"Property Is Vacant And It Is The Lower Level For Lease Which Is A Walkout. Full Use Of The Backyard. Laundry Ensuite, Close To All Amenities. Vacant And Ready To Lease. Rent Is All Inclusive Except For 25% Of Hydro With One Person Or If 2 People 35% Of Hydro. This Is Not A Large In Law  Either The Living Room Is Combined With Kitchen Or The 2nd Bedroom Becomes The Living Room. (29587986)",basement,905,1200,0.0,Single Family,2,0,Newmarket, Ontario L3X2P1,371 MARBLE PL
78,1,"Bloor And Dufferin Beautiful Four Bedroom Apartment, With Renovated Kitchen, Bathroom And Bedroom , Flooring, And Much More. One Bedroom Out Of The Four Bedrooms Is For Rent! Plus One Quarter (1/4) Of The Utilities Extra To Be Paid.**** EXTRAS **** One Bedroom For Rent Out Of The Four Bedrooms For Rent. (29522326)",bedroom,647,1200,0.0,Single Family,1,0,Toronto, Ontario M6H1M6,#A -1074 BLOOR ST W
79,1,"Location! Location! **** All Utilities Included **** Bright & Spacious 1 Bedroom Basement Apartment In High Demand Location Markham And Steeles For Rent $1200/Mth Included (Heat, Hydro & Water) Laminate Flooring Throughout. Steps To Ttc, Yrt, No Frills, Walmart, Bank, Schools, Parks, Close To Costco, Canadian Tire, Home Depot & Much More.**** EXTRAS **** Fridge, Stove, Shared (Washer & Dryer), All Elfs (29638680)",basement,905,1200,1.0,Single Family,1,0,Markham, Ontario L3S4S3,#BSMT -315 ELSON ST
80,2,"This Is A 3 Bedroom Condo Sublease, Now The Small Bedroom Rent For $1200 Which Share The Bathroom With Another Room.  The Agreement Ending Date Is August 31/2022. No Extension.  Prime Downtown """"Aura"""" At College Park.... Fully Furnished,..... Approx.: 1,319 Sq. Ft. Large 3 Bedrooms, 2 Full Washrooms.Direct Access To Subway, Banks Shopping, Steps To Ryerson, Hospitals, U Of T, Dental School, City Hall, Eaton Centre & Financial District.**** EXTRAS **** Fridge, Stove, B/I Dishwasher.B/I Microwave , Washer & Dryer. , All Window Coverings, All Light Fixtures. (29596730)",bedroom,905,1200,0.0,Single Family,1,0,Toronto, Ontario M5G2C8,#5316 -386 YONGE(ROOM 3) ST
81,1,"***  Rent Include ( Heat, Hydro, Water ),  Free Wi-Fi Internet  ***  Unique Corner End Unit TownHome Walk Out Basement with Sliding Glass Door For Rent, Sunny and Bright Unit with Many Windows thru out.  1 Bedroom + 1 Washroom + 1 Drive Way Parking.  Shared Laundry located in Basement Furnace Room with Owner Reside in Main / 2nd Floor.  ***  Only One Person Allowed  ***  There is NO Kitchen Sink, NO Stove Top Burner, Suitable for Simple and Light Cooking Individual  *** Good Erin Mills Community Location In Mississauga, Walking Distance To Erin Mills Town Centre, Community Center, Library, Rona, Loblaws & Mcdonalds, Credit Valley Hospital, John Fraser Secondary School, St. Aloysius Gonzaga Secondary School, Restaurants, Park, Hwy 403, Hwy 401, Hwy 407.  Electrical Light Fixtures, Window Covering, Fridge, Microwave, CounterTop Toaster Oven, Shared Stacked Washer / Dryer, Central Air Conditioning. Updated Credit Check Report With Score + Letter Of Employment + Rental Application + 2 Recent Pay Stubs + Photo Id Along With Offer + Refundable Keys Deposit + Proof Of Tenant Insurance On Closing. (64051159)",basement,416,1200,0.0,Single Family,0,1,Mississauga, Ontario L5M5N6,5205 GLEN ERIN Drive Unit# B
82,1,"Basement Level For Rent Only. Separate Entrance Apartment. Nice & Open Concept. Big Kitchen Combined With Breakfast/Dining Area, En Suite Laundry, Bedroom With Led Lights & Closet, Media/Tv Room, Big Walk-In Closet, Big Cold Room For Storage. Close To Hwy, Schools, Shopping Centers, Library, Public Transit, Parks, ***New Immigrants Are Welcome******* EXTRAS **** 4 Appliances(2 Doors Fridge, Stove, Stacked Washer/Dryer).Basement Tenant To Pay 30% Utilities.Cac,All Elf's, 15 Led Lights, No Smoking & Pets, Must Provide Content Liability Insurance Before The Closing Date (29660418)",basement,647,1200,0.0,Single Family,1,0,Mississauga, Ontario L5M6J9,3018 WORKMAN-BASEMENT DR
83,1,"Great Turnkey Ready 1 Bedroom Bsmt Suite In Mccowan/Hwy 7 Community!! Spacious Layout And Sun Filled Area With Separate Entrance & Windows Througout. Minutes From Amenities Such As; Malls, Schools, Hospital, Hwy's 407 & 404, Transit + Much More... Come View This Suite Today As It Won't Last Long!!**** EXTRAS **** All Existing Appliances, All Existing Light Fixtures & All Existing Window Coverings. (29522091)",basement,416,1200,1.0,Single Family,1,0,Markham, Ontario L3R5H7,38 LUCIEN (BSMT) ST
84,1,"Excellent Location!!! Clean Lower Level Unit With Separate Entrance. Large Eat-In Kitchen, Living/ Bedroom, 3 Piece Bath W/Shower, In-Suite Laundry, Carpet Free, 1 Car Parking. Located In The Prime Area Of Mississauga. Next To Cooksville Go Station, Close To Trillium Hospital, Square One Mall, Sheridan College, Qew, Port Credit, University Of Toronto, Steps To Public Transport, And All Amenities. One Of The Most Sought Areas In Central Mississauga.**** EXTRAS **** Kitchen Appliances: Fridge, Stove, Washer, Dryer, Dishwasher Provided For Tenant's Use. Ensuite Laundry, 1 Parking Space. Immediate Possession. (29648738)",basement,905,1200,0.0,Single Family,1,0,Mississauga, Ontario L5B2N8,2608 CRYSTALBURN AVE W
